Data,PRODUTO,Real,Linear Regression,Random Forest,Gradient Boosting
2024-01-01,KIT COPO TAMPA PET TRP BOLHA 207ML C/10 BELLOCOPO,1.0,0.0,7.32,17.26730392472384
2024-01-01,KIT COPO TAMPA PET TRP BOLHA 296ML C/10 BELLOCOPO,2.0,0.0,5.52,17.26730392472384
2024-01-01,KIT COPO TAMPA PET TRP BOLHA 355ML C/10 BELLOCOPO,2.0,0.0,2.64,17.26730392472384
2024-01-01,KIT DE BICO PLASTICO C/08 PEQ MAGO,7.0,0.0,7.28724,17.26730392472384
2024-01-01,KIT DE BICO PLASTICO GRANDE C/08 MAGO,3.0,0.0,6.0,17.26730392472384
2024-01-01,KIT DE BICO PLASTICO PEQUENO C/04 MAGO,11.0,0.0,12.84,17.26730392472384
2024-01-01,KIT AUTO SERV C/1 UNID 45x59 ROMANTICA CROMUS,9.0,0.0,47.34,36.6494913615317
2024-01-01,KIT AUTO SERV ROMANTICA 30X44 CROMUS,14.0,0.0,75.24858000000003,59.25284093453386
2024-01-01,KIT CARIMBOS BATIZADO AMARELO BLUESTARNET,1.0,0.0,3.4,17.26730392472384
2024-01-01,KIT CARIMBOS FRASES MIMOS BLUESTARNET,1.0,0.0,2.34,17.26730392472384
2024-01-01,KIT CAFE DA MANHA,58.0,0.0,110.0,152.42007084506582
2024-01-01,MELKEN GRANULE CHOCOLATE AO LEITE 400G HARALD,32.0,0.0,344.94,261.71610092196306
2024-01-01,PACOQUITA ROLHA SANTA HELENA 120G,5.0,0.0,10.98,20.007996332159426
2024-01-01,MENTINHA CHOC AO LEITE SABOR MENTA 70G MONTEVERGINE,4.0,0.0,11.44,17.66365649221949
2024-01-01,PALITOS PLAST P/PIRULITO GDE CRISTAL BWB,51.0,0.0,70.14,80.67658167666728
2024-01-01,PALITOS PLASTICO P/ PIRULITO MEDIO BRANCO C/100 BWB,11.0,0.0,13.76,17.26730392472384
2024-01-01,PALITOS PLASTICO P/ PIRULITO MEDIO CRISTAL C/100 BWB,24.0,0.0,46.22,32.437543207859726
2024-01-01,PALITOS PLASTICO P/ PIRULITO PEQUENO BRC C/70 BWB,23.0,0.0,30.84,27.088629035089365
2024-01-01,PALITOS PLASTICO P/PIRULITO GDE BRANCO C/50 BWB,21.0,0.0,23.607,21.93565512525938
2024-01-01,PALITOS PIRULITO CRISTAL PEQUENO C/100 BWB,30.0,0.0,45.94,27.088629035089365
2024-01-01,PALITOS C/100 THEOTO,370.0,266.6054245128326,836.5,798.9197409892387
2024-01-01,"PALITO EM BAMBU P/PETISCO NÓ NEUTRO 12,5CM C/20 SILVER PLASTIC",3.0,0.0,14.82,17.66365649221949
2024-01-01,PALITO EM BAMBU P/PETISCO NÓ PRATA 12.5CM C/20 SILVER PLASTIC,3.0,0.0,26.76,10.057511145946282
2024-01-01,"PALITO EM BAMBU P/PETISCO NÓ VERMELHO 12,5CM C/20 SILVER PLASTIC",1.0,0.0,24.22,25.16097024198941
2024-01-01,PALITO ESPETO GRANDE 25CM C/100 THEOTO,11.0,0.0,50.88,47.01459743774154
2024-01-01,PALITO ESPETO MEDIO 18CM C/100 THEOTO,29.0,0.0,30.4,25.16097024198941
2024-01-01,PAPEL CREPECRYL LARANJA 48CMX2M RST REALCE,2.0,0.0,11.0,17.26730392472384
2024-01-01,PAPEL CREPOM CRESPINHO 48CMX2M AMARELO,7.0,0.0,7.92,17.26730392472384
2024-01-01,PAPEL CREPOM CRESPINHO 48CMX2M AZUL CLARO RST REALCE,5.0,0.0,10.06,17.26730392472384
2024-01-01,PAPEL CREPOM CRESPINHO 48CMX2M AZUL ESCURO RST REALCE,5.0,0.0,13.76,17.26730392472384
2024-01-01,PAPEL CREPECRYL 48CMX2M ROSA CLARO RST REALCE,10.0,0.0,13.12,17.26730392472384
2024-01-01,PAPEL CREPOM CRESPINHO 48CMX2M BRANCO RST REALCE,4.0,0.0,16.08,21.93565512525938
2024-01-01,PAPEL CREPOM CRESPINHO 48CMX2M PINK RST REALCE,6.0,0.0,16.82,17.26730392472384
2024-01-01,PAPEL CREPOM CRESPINHO 48CMX2M VERDE BANDEIRA RST REALCE,1.0,0.0,5.08,17.26730392472384
2024-01-01,PAPEL CREPOM CRESPINHO 48CMX2M VERMELHO RST REALCE,12.0,0.0,21.66,25.16097024198941
2024-01-01,PAPEL CRESPINHO 48CMX2M PRETO RST REALCE,4.0,0.0,13.12,17.26730392472384
2024-01-01,PAPEL CRESPINHO 48CMX2M ROSA RST REALCE,2.0,0.0,2.88,17.26730392472384
2024-01-01,PAPEL CREPOM CRESPINHO 48CMX2M LILAS RST REALCE,9.0,0.0,11.68,17.26730392472384
2024-01-01,PAPEL CREPECRYL 48CMX2M PRETO RST REALCE,2.0,0.0,16.06,19.194962717823795
2024-01-01,PAPEL CREPECRYL 48CMX2M AZUL ESCURO RST REALCE,6.0,0.0,19.02,39.119440614325455
2024-01-01,PAPEL CREPECRYL 48CMX2M MARROM RST REALCE,1.0,0.0,2.2,17.26730392472384
2024-01-01,PAO DE MEL COB CHOCOLATE 90G BARION,31.0,0.0,177.02,143.21375282073328
2024-01-01,PAPEL ASSALIGHT 3M WYDA,1.0,0.0,4.0,17.26730392472384
2024-01-01,PAPEL CREPECRYL 48CMX2M AMARELO RST REALCE,2.0,0.0,8.94,17.26730392472384
2024-01-01,"PALITO EM BAMBU P/PETISCO ESPIRAL 12,5CM C/20 SILVER PLASTIC",3.0,0.0,8.78,17.66365649221949
2024-01-01,"PALITO EM BAMBU P/PETISCO CORACAO 12,5CM C/20 SILVER PLASTIC",5.0,0.0,10.16,17.26730392472384
2024-01-01,PACOCA ROLHA POTE DESEMBRULHADA C/63 MORENINHA DO RIO,71.0,0.0,105.46,89.15734176495789
2024-01-01,PACOCA ROLHAO 1.04KG MORENINHA DO RIO,8.0,0.0,3.02,17.26730392472384
2024-01-01,PACOQUITA COB CHOCOLATE 18G SANTA HELENA,180.0,10.891819169963696,326.44,252.42143717139012
2024-01-01,PACOQUITA CREME EMBALADA 1KG SANTA HELENA,67.0,87.5499478059719,136.24,478.2667868774626
2024-01-01,PACOQUITA CREME EMBALADA PT 900G SANTA HELENA,13.0,0.0,11.2,17.26730392472384
2024-01-01,PACOQUITA CREMOSA 1.01KG SANTA HELENA,60.0,0.0,5.32,17.26730392472384
2024-01-01,PACOQUITA CREMOSA 150G SANTA HELENA,19.0,0.0,9.57878,17.26730392472384
2024-01-01,PACOQUITA CREMOSA 340G SANTA HELENA,6.0,0.0,5.9,17.26730392472384
2024-01-01,PACOQUITA DIET 144G SANTA HELENA,4.0,0.0,39.3,48.41920189098498
2024-01-01,PACOQUITA DIET 432G SANTA HELENA,15.0,0.0,37.20608,25.16097024198941
2024-01-01,PACOQUITA LOVERS 120G SANTA HELENA,8.0,0.0,14.3,17.66365649221949
2024-01-01,PACOQUITA MINI EMBALADA 216G SANTA HELENA,85.0,0.0,137.4,167.72444932727882
2024-01-01,P15 PRATO QUADRADO ROSA C/10 TRIK TRIK,35.0,0.0,34.60402,27.088629035089365
2024-01-01,P15 PRATO QUADRADO VERMELHO C/10 TRIK TRIK,2.0,0.0,29.22,43.013380122085024
2024-01-01,PA PEQUENA COLORIDA C/100 PRAFESTA,33.0,0.0,20.86,25.16097024198941
2024-01-01,PA PEQUENA CRISTAL C/100 PRAFESTA,26.0,0.0,20.86,19.194962717823795
2024-01-01,PACOCA COBERTO C/CHOCOLATE 1.01KG MORENINHA DO RIO,7.0,0.0,6.16,17.26730392472384
2024-01-01,PACOQUITA ROLHA 1.17KG SANTA HELENA,256.0,35.41058080507287,365.1,369.1354728575181
2024-01-01,PACOQUITA ROLHA 550G SANTA HELENA,4.0,28.12665251858178,453.02,371.8115656491398
2024-01-01,PACOQUITA ROLHA BIG 900G SANTA HELENA,4.0,0.0,4.823333333333334,17.26730392472384
2024-01-01,PALHA PEQUENO RIBER,462.0,568.945265543643,730.92,773.9271637290792
2024-01-01,PALHA SACO GRANDE RIBER,24.0,0.0,148.94,86.75605541448215
2024-01-01,"PALITO EM BAMBU P/PETISCO BOLINHA COLORIDA 12,5CM C/20 SILVER PLASTIC",3.0,0.0,15.58,25.16097024198941
2024-01-01,"PALITO EM BAMBU P/PETISCO BOLINHA DOURADA 12,5CM C/20 SILVER PLASTIC",2.0,0.0,21.16,20.007996332159426
2024-01-01,"PALITO EM BAMBU P/PETISCO BOLINHA NEUTRA 12,5CM C/20 SILVER PLASTIC",3.0,0.0,11.04,17.66365649221949
2024-01-01,"PALITO EM BAMBU P/PETISCO AMARRADO VERMELHO 12,5CM C/20 SILVER PLASTIC",2.0,0.0,11.68,13.874459069813273
2024-01-01,PACOQUITA ROLHA C/10 150G SANTA HELENA ,94.0,0.0,84.1,272.54973996551195
2024-01-01,PACOQUITA ROLHA EMBALADA 100X15G SANTA HELENA,119.0,5425.521853771808,1337.42,306.3262998456619
2024-01-01,PACOQUITA ROLHA EMBALADA POTE 750G SANTA HELENA,30.0,0.0,46.42,27.088629035089365
2024-01-01,PACOQUITA ROLHA PT 350G SANTA HELENA,6.0,0.0,33.66,25.16097024198941
2024-01-01,PACOQUITA ZERO C/AVEIA FLOWP 144G SANTA HELENA,22.0,0.0,22.38,17.66365649221949
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 AMARELO PLAC,73.0,0.0,28.52,30.660146706275906
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 AZ CLARO PLAC,83.0,0.0,78.36,56.255960612120944
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 AZ ESCURO PLAC,107.0,0.0,46.92,65.46227863645348
2024-01-01,PASTA DE FRUTAS MORANGO 2.5KG BOM PRINCIPIO,5.0,0.0,6.72,17.26730392472384
2024-01-01,PASTA AMENDOIM POWER ONE FORCE UP INTEGRAL 1.005KG,9.0,0.0,9.46,17.26730392472384
2024-01-01,PASTA AMERICANA 2KG ARCOLOR,1.0,0.0,6.12,17.26730392472384
2024-01-01,PASTA AMERICANA 800G ARCOLOR,212.0,80.25955596185071,270.84,309.2778591898585
2024-01-01,PASTA AMERICANA BRANCA PRONTA 800G ICEBERG,41.0,0.0,25.66,19.194962717823795
2024-01-01,PASTICLE TUTTI FRUTTI 240G DOCILE,18.0,0.0,38.68,27.284569298029727
2024-01-01,PASTA AMERICANA VERMELHO 500G ARCOLOR,4.0,0.0,6.18,17.26730392472384
2024-01-01,PASTA DE AMENDOIM INT 450G STA HELENA,27.0,0.0,33.43946,27.088629035089365
2024-01-01,PASTA DE AMENDOIM INTEGRAL 1.010KG STA HELENA,10.0,0.0,21.02,19.591315285319446
2024-01-01,PASTA DE AMENDOIM INTEGRAL CROCANTE 1.005KG,4.0,0.0,12.98,17.26730392472384
2024-01-01,PASTILHA CHOCOLATE 70% 70G MONTEVERGINE,3.0,0.0,14.1,17.66365649221949
2024-01-01,PASTILHA CONFEITADA COLORIDO CHOCOCANDY 500G DORI,356.0,450.9447595738945,454.7,493.7859977872472
2024-01-01,PASTILHA MINTY MINI TUTTI FRUTTI 14G DOCILE,32.0,0.0,114.7,54.204947543264225
2024-01-01,PASTILHA MINTY MORANGO 17G DOCILE,111.0,91.65458405100998,277.68,257.54529817823266
2024-01-01,PASTILHA MINTY ROLLY CEREJA 29G DOCILE,73.0,58.75996522431271,274.5,257.54529817823266
2024-01-01,PASTILHA MINTY ROLLY EXTRA FORTE 29G DOCILE,207.0,102.6972252103921,367.1,462.3614371209201
2024-01-01,PASTILHA MINTY ROLLY FRUTAS 29G DOCILE,235.0,292.00457212522275,462.5,642.6594173739526
2024-01-01,PASTILHA MINTY ROLLY MORANGO 29G DOCILE,239.0,223.53157624505423,312.62,462.3614371209201
2024-01-01,PASTILHAS TIC TAC LARANJA 14X16G,2.0,0.0,4.06,17.26730392472384
2024-01-01,PASTILHAS TIC TAC LARANJA 16G,51.0,0.0,78.98,74.93290200795649
2024-01-01,PASTILHAS TIC TAC LARANJA 49G,3.0,0.0,18.14,19.194962717823795
2024-01-01,PASTILHAS TIC TAC MENTA 14X12G,8.0,0.0,11.68,17.26730392472384
2024-01-01,PASTILHAS TIC TAC MENTA 16G,57.0,0.0,91.62,95.17813024210008
2024-01-01,PASTILHAS TIC TAC MENTA 49G,32.0,0.0,59.452160000000006,38.57715015463165
2024-01-01,PASTILHA MINTY ROLLY HORTELA 29G DOCILE,386.0,123.12763589111051,363.58,319.38381211214465
2024-01-01,PASTILHA MINTY HORTELA 340G DOCILE,20.0,0.0,5.9,17.26730392472384
2024-01-01,PASTILHA HORTELA 17G GAROTO,114.0,0.0,217.06,177.83040224956497
2024-01-01,PASTILHA HORTELA 40X17G GAROTO,6.0,0.0,16.92,17.66365649221949
2024-01-01,PASTILHA MEGA SORTIDA 440G DOCILE,27.0,0.0,35.08,32.437543207859726
2024-01-01,PASTILHA MENTA 14G FINI,18.0,0.0,154.0,64.28376612846363
2024-01-01,PASTILHA MENTOL 40X17G GAROTO,12.0,0.0,34.68,52.219698146417564
2024-01-01,PASTILHA MINI 12 SORTIDA 290G DOCILE,56.0,0.0,38.44,38.55381302354149
2024-01-01,PASTILHA MINI 12 SORTIDA UNICORNIO 290G DOCILE,36.0,0.0,49.36,41.6656832649712
2024-01-01,PASTILHA MINI 12 SORTIDA UNICORNIO 90G DOCILE,53.0,0.0,13.54,19.194962717823795
2024-01-01,PASTILHA MINI 5 SORTIDA 240G DOCILE,44.0,0.0,63.99572,43.926064327401996
2024-01-01,PASTILHA MINI 8 SORTIDA 385G DOCILE,6.0,0.0,63.22,24.940229458089792
2024-01-01,PASTILHA MINTY HORTELA 17G DOCILE,620.0,447.3480482334624,1117.84,860.7369244587218
2024-01-01,PAPEL DE BALA ROCOCO ROSA CLARO C/40,1.0,0.0,14.68,19.194962717823795
2024-01-01,PAPEL DE BALA ROCOCO ROXO C/40 CAMP FESTAS,6.0,0.0,11.40724,17.26730392472384
2024-01-01,PAPEL DE BALA ROCOCO SALMAO C/40 CAMP FESTAS,21.0,0.0,9.92,17.26730392472384
2024-01-01,PAPEL DE BALA ROCOCO VERDE BANDEIRA C/40 CAMP FESTAS,16.0,0.0,14.14,17.66365649221949
2024-01-01,PAPEL DE BALA ROCOCO VERDE CLARO C/40 CAMP FESTAS,19.0,0.0,16.42,17.66365649221949
2024-01-01,PAPEL DE BALA ROCOCO VERDE MUSGO C/40 CAMP FESTAS,8.0,0.0,8.58,17.26730392472384
2024-01-01,PAPEL DE BALA ROCOCO VERMELHO C/40,23.0,0.0,22.935299999999998,20.007996332159426
2024-01-01,PAPEL DE BALA ROCOCO VINHO C/40 CAMP FESTAS,1.0,0.0,2.66,17.26730392472384
2024-01-01,PAPEL DE BALA ROCOCO ROSA C/40 CAMP FESTAS,15.0,0.0,23.546680000000002,17.66365649221949
2024-01-01,PAPEL DE SEDA 50X70CM UNIDADE DECORADA CAMP FESTAS,268.0,134.01402331560024,420.28,542.6621272375206
2024-01-01,PAPEL MANTEIGA 50M WYDA,9.0,0.0,12.767240000000001,17.26730392472384
2024-01-01,PAPEL MANTEIGA ROLO GRID MARROM 50CMX10M CROMUS ,3.0,0.0,2.585,17.26730392472384
2024-01-01,PAPEL DE SEDA 50X70CM UNIDADE CAMP FESTAS,843.0,1389.2321041554246,3731.38,2835.254621885279
2024-01-01,PAPEL DE BALA ROCOCO PRETO C/40 CAMP FESTAS,17.0,0.0,20.92,19.591315285319446
2024-01-01,PAPEL DE BALA ROCOCO MARROM C/40 CAMP FESTAS,8.0,0.0,10.82,17.66365649221949
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 BRANCO PLAC,114.0,0.0,71.72,80.67658167666728
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 LARANJA PLAC,47.0,0.0,26.7,17.66365649221949
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 LILAS PLAC,71.0,0.0,44.48,33.20489885077114
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 MARROM PLAC,17.0,0.0,29.96,25.16097024198941
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 PINK PLAC,40.0,0.0,88.34,56.8999619792756
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 PRETO PLAC,26.0,0.0,62.12,56.8999619792756
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 ROSA PLAC,35.0,0.0,89.52694,65.31851956278425
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 VERDE CLARO PLAC,3.0,0.0,20.24,23.38357374040561
2024-01-01,PAPEL DE BALA ROCOCO PINK C/40 CAMP FESTAS,18.0,0.0,34.39112,19.591315285319446
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 VERDE ESCURO PLAC,65.0,0.0,61.2,47.76013104787402
2024-01-01,PAPEL DE BALA ROCOCO AMARELO C/40 CAMP FESTAS,17.0,0.0,15.32,19.194962717823795
2024-01-01,PAPEL DE BALA ROCOCO AZUL CLARO C/40 CAMP FESTAS,24.0,0.0,18.72402,19.591315285319446
2024-01-01,PAPEL DE BALA ROCOCO AZUL ESCURO C/40 CAMP FESTAS,17.0,0.0,18.94,17.66365649221949
2024-01-01,PAPEL DE BALA ROCOCO AZUL MEDIO C/40 CAMP FESTAS,17.0,0.0,16.76,17.26730392472384
2024-01-01,PAPEL DE BALA ROCOCO BRANCO C/40,28.0,0.0,38.62,33.20489885077114
2024-01-01,PAPEL DE BALA ROCOCO CHAMPAGNE C/40 CAMP FESTAS,5.0,0.0,15.54,17.66365649221949
2024-01-01,PAPEL DE BALA ROCOCO LARANJA C/40 CAMP FESTAS,20.0,0.0,13.7,17.26730392472384
2024-01-01,PAPEL DE BALA ROCOCO LILAS C/40 CAMP FESTAS,7.0,0.0,16.6,17.66365649221949
2024-01-01,PAPEL DE BALA 1 FRANJA C/48 VERMELHO PLAC,64.0,0.0,77.18,56.255960612120944
2024-01-01,P15 PRATO QUADRADO AZ CLARO C/10 TRIK TRIK,17.0,0.0,40.9,25.31123253350556
2024-01-01,PARABENS EVA,16.0,0.0,16.84,17.66365649221949
2024-01-01,PAST CONFEITADA AMARELO CHOCOCANDY 350G DORI,4.0,0.0,20.44,17.26730392472384
2024-01-01,PAST CONFEITADA AZUL CHOCOCANDY 350G DORI,43.0,0.0,32.62,25.16097024198941
2024-01-01,PAST CONFEITADA BRANCO CHOCOCANDY 350G DORI,22.0,0.0,20.96,17.26730392472384
2024-01-01,PAST CONFEITADA ROSA CHOCOCANDY 350G DORI,28.0,0.0,24.82,21.93565512525938
2024-01-01,PAST CONFEITADA VERMELHO CHOCOCANDY 350G DORI,13.0,0.0,24.452759999999998,27.088629035089365
2024-01-01,PASSATEMPO COOKIE GOTAS CHOC 60G NESTLE,48.0,0.0,37.76746,35.54941344928944
2024-01-01,PAPEL SUPER CREPE DEC 48CMX2.5M AZUL COBALTO RST REALCE,1.0,0.0,3.08,17.26730392472384
2024-01-01,PARABENS BANDEIRINHA,9.0,0.0,10.379079999999998,17.26730392472384
2024-01-01,PAPEL SUPER CREPE DEC 48CMX2.5M VERMELHO RST REALCE,1.0,0.0,12.92,19.194962717823795
2024-01-01,PAPEL SUPER CREPE DEC 48CMX2.5M BRANCO RST REALCE,1.0,0.0,8.86,17.66365649221949
2024-01-01,MELKEN VERMICELLI AO LEITE 400G HARALD,2.0,0.0,17.58,17.26730392472384
2024-01-01,"MINI CX QUADRADA GRATIDAO COMPOSE M 9,5x9,5x4",1.0,0.0,12.14,20.007996332159426
2024-01-01,MINI CX QUADRADA LISA KRAFT M 9.5X9.5X4 PT CROMUS,1.0,0.0,19.06,10.057511145946282
2024-01-01,MINI CX QUADRADA ROSE GOLD C/RELEVO M 9.5X9.5X4 PT ,23.0,0.0,5.56,17.26730392472384
2024-01-01,MINI CX QUADRADA VERMELHO C/RELEVO P 6.5X6.5X3.5 CROMUS,4.0,0.0,46.24,25.16097024198941
2024-01-01,MINI E.V.A C/10 KI LETRAS,18.0,0.0,32.9604,32.437543207859726
2024-01-01,MINI FATIA C/10 PRAFESTA,2.0,0.0,9.88,17.26730392472384
2024-01-01,MINI CX PLUS KRAFT 13x5.5x13 PT  UN CROMUS,6.0,0.0,38.24,40.37527328220327
2024-01-01,MINI CEREAL BALL AO LEITE 500G COLORETI JAZAM,8.0,0.0,4.6866666666666665,17.26730392472384
2024-01-01,MINI CEREAL BALL AO LEITE E BRANCO COLORETI 500G JAZAM,25.0,0.0,11.5,17.26730392472384
2024-01-01,MINI CEREAL BALL BRANCO COLORETI 500G JAZAM,8.0,0.0,9.76,17.26730392472384
2024-01-01,MINI CEREAL CROC BRANCO PRETO 500G CACAU FOODS,23.0,0.0,20.86,17.66365649221949
2024-01-01,MINI COLHER LINHA GOLD C/20 SILVER PLASTIC ,9.0,0.0,9.68,17.26730392472384
2024-01-01,MINI COLORETI 1KG JAZAM,59.0,0.0,35.56,27.088629035089365
2024-01-01,MINI COLORETI 500G JAZAM,42.0,0.0,33.34,27.088629035089365
2024-01-01,MINI COLORETI AZUL 300G JAZAM,31.0,0.0,37.38,33.20489885077114
2024-01-01,MINI COLORETI ROSA 300G JAZAM,27.0,0.0,38.29638,27.088629035089365
2024-01-01,MINI COLORETI VERDE 300G JAZAM,12.0,0.0,21.02,25.16097024198941
2024-01-01,MINI COLORETI VERMELHO 300G JAZAM,18.0,0.0,25.24,25.16097024198941
2024-01-01,MINI CORNETA C/50 SAO JOAO,55.0,1.33647038563646,114.32,79.95102374062537
2024-01-01,MINI COLORETI COLORIDO 300G JAZAM,72.0,0.0,91.34,62.24887615204594
2024-01-01,MISTURA P/ CUPCAKE 1KG ARCOLOR ,5.0,0.0,3.68,17.26730392472384
2024-01-01,MISTURA P/ CUPCAKE CHOCOLATE 1KG ARCOLOR ,5.0,0.0,5.11,17.26730392472384
2024-01-01,MISTURA P/ GLACE REAL 1KG MIX,27.0,0.0,21.08,19.591315285319446
2024-01-01,MISTURA P/ PAO DE LO ARCOLOR 1KG,5.0,0.0,10.84,17.26730392472384
2024-01-01,MISTURA P/CUPCAKE 1KG RED VELVET ARCOLOR ,16.0,0.0,8.36,17.26730392472384
2024-01-01,MIÇANGA CANDY COLORS 100G MIX,11.0,0.0,17.28,27.088629035089365
2024-01-01,MIÇANGA CANDY COLORS 500G MIX,12.0,0.0,8.88444,17.26730392472384
2024-01-01,MISTURA LACTEA 395G ITALAC,382.0,1083.675818548361,1557.22,1148.4161372585306
2024-01-01,MINI MACA ACRILICO VERMELHO C/10,6.0,0.0,5.26,17.26730392472384
2024-01-01,MINI PRENDEDOR AMARELO C/12 CROMUS,5.0,0.0,9.12,17.26730392472384
2024-01-01,MINI RASPADORES TRANSPARENTE C/4 MAGO,4.0,0.0,4.96,17.26730392472384
2024-01-01,MOEDAS DE CHOCOLATE 40G BEL,90.0,0.0,55.84,56.255960612120944
2024-01-01,MENTOS PURE STRONG MINT 8.5G,32.0,0.0,52.14,37.809794511720234
2024-01-01,MENTOS UP2 MORANGO/MINT 56G,2.0,0.0,33.14,13.874459069813273
2024-01-01,MESCLA LEITINHO 1.05KG VABENE,3.0,0.0,8.96,17.26730392472384
2024-01-01,MEXEDOR CAFE CRISTAL C/250 PRAFESTA,52.0,0.0,32.94,36.6494913615317
2024-01-01,MENTOS PURE FRUIT 3 MOR/MACA/FRAMB 8.5G,12.0,0.0,30.02,25.16097024198941
2024-01-01,MENTOS 30MIN PEPPERMINT LATA 35G,9.0,0.0,12.36,17.66365649221949
2024-01-01,MENTOS FRUIT 37.5G,85.0,0.0,110.24,110.9825372395831
2024-01-01,MENTOS FRUIT 600G,1.0,0.0,5.4,17.26730392472384
2024-01-01,MENTOS KISS MENTA FORTE 35G,13.0,0.0,17.72,21.93565512525938
2024-01-01,MEXEDOR DRINK CRISTAL C/200 PRAFESTA,28.0,0.0,25.32,17.26730392472384
2024-01-01,MENTOS KISS MINT 35G,20.0,0.0,17.28,17.66365649221949
2024-01-01,MENTOS MINT 37.5G,40.0,0.0,59.16,43.926064327401996
2024-01-01,MENTOS PURE FRESH FRUIT 3L 127G,1.0,0.0,2.96,17.26730392472384
2024-01-01,MENTOS PURE FRESH MINT 56G,10.0,0.0,24.26,13.874459069813273
2024-01-01,MENTOS PURE FRESH MINT 8.5G,38.0,0.0,105.9,56.13260633636418
2024-01-01,MENTOS KISS MORANGO 35G,11.0,0.0,23.033360000000002,17.66365649221949
2024-01-01,MICRO CEREAL BALL 500G AO LEITE COLORETI JAZAM,5.0,0.0,6.5,17.26730392472384
2024-01-01,MINI BALAO AUTI INF MET GLITTER ESTRE DEGRADE COLORS CROMUS,10.0,0.0,39.24,23.77992630790126
2024-01-01,MINI BALAO AUTI INF MET RED OURO CROMUS,7.0,0.0,25.42,17.66365649221949
2024-01-01,MINI BALAO C/VARETA NUMERO 9 OURO CROMUS,35.0,0.0,82.02,66.12134947956442
2024-01-01,MINI BALAO C/VARETA NUMERO 9 ROSA CROMUS,13.0,0.0,22.68,20.007996332159426
2024-01-01,MINI CAKE BOX QUADRADA ROSE GOLD FLIP,2.0,0.0,7.24,17.26730392472384
2024-01-01,MICRO CEREAL BALL 500G BRANCO COLORETI JAZAM,8.0,0.0,11.92,17.26730392472384
2024-01-01,MICRO CEREAL BALL 500G MISTO COLORETI JAZAM,24.0,0.0,20.6,25.16097024198941
2024-01-01,MICRO E.V.A KI LETRAS,2.0,0.0,9.34,17.26730392472384
2024-01-01,MICRO VOICE ROYAL TOYS,8.0,0.0,17.08,25.31123253350556
2024-01-01,MICROBALL CORES COLORETI 500G JAZAM,3.0,0.0,11.06,17.26730392472384
2024-01-01,MILHO DE PIPOCA AMARELA 500G SIAMAR,16.0,0.0,33.42,19.591315285319446
2024-01-01,MILHO DE PIPOCA AMARELA ESPECIAL 500G SIAMAR,34.0,0.0,17.66,19.194962717823795
2024-01-01,MILHO PARA PIPOCA 500G BIG POC,42.0,0.0,43.44,41.667198363282424
2024-01-01,MINHOCAS BRILHO 15G FINI,1519.0,782.5284870979472,1692.9,1780.2479661763844
2024-01-01,MILHO DE PIPOCA GOURMET 500G LTT ALIMENTOS,56.0,0.0,39.96,19.591315285319446
2024-01-01,MOEDAS DE CHOCOLATE 500G BEL,25.0,0.0,27.46,27.088629035089365
2024-01-01,NUTS CLASSIC SEMENTES 25G KOBBER,9.0,0.0,9.62,17.26730392472384
2024-01-01,NUVEM PARABENS E.V.A,10.0,0.0,11.860199999999999,17.26730392472384
2024-01-01,NUTELLA FERRERO 3KG,13.0,0.0,23.18,17.66365649221949
2024-01-01,NUTELLA FERRERO 350G,261.0,282.0968478381166,432.9,460.62481141384154
2024-01-01,NUTELLA FERRERO 140G,182.0,0.0,259.52,309.2778591898585
2024-01-01,NIVELADOR E CORTADOR DE BOLO MAGO,3.0,0.0,2.4,17.26730392472384
2024-01-01,NOZES S/CASCA EM PEDACOS,8.994,0.0,26.08,20.007996332159426
2024-01-01,NOZES S/CASCA INTEIRA EXTRA LIGHT 80/20,5.5,0.0,6.22,17.66365649221949
2024-01-01,NUT CREAM CREME DE AVELA 280G BARION,5.0,0.0,21.2,17.66365649221949
2024-01-01,NUT CREAM CREME DE AVELA NACIONAL 3KG BARION,1.0,0.0,3.28,17.26730392472384
2024-01-01,NUTELLA 650G FERRERO,76.0,0.0,86.86,84.21649201302726
2024-01-01,NUTELLA B-READY 23G,530.0,996.1207544340525,1672.9,5470.014725184843
2024-01-01,NOVA PASTA AMERICANA MIX 800G,8.0,0.0,75.02,40.89832762205978
2024-01-01,OVO SURPRESA BRILHA NO ESCURO SPACE 20G,2.0,0.0,4.68,17.26730392472384
2024-01-01,OVO SURPRESA CARRINHO TOY UNIAO,11.0,0.0,10.14,17.66365649221949
2024-01-01,OVO SURPRESA DINOSSAURO TOY UNIAO,3.0,0.0,4.92,17.26730392472384
2024-01-01,OVO SURPRESA FASHION GIRL TOY UNIAO,1.0,0.0,6.52,17.26730392472384
