"LOJA";"CODIGO";"PRODUTO";"DEPARTAMENTO";"QUANTIDADE";"MES"
"5";"586177";"CHICLE BRINQ TATTOO HORTELÃ 350G TOFFANO";"BOMBONIERE";"7";"2022-11"
"1";"586177";"CHICLE BRINQ TATTOO HORTELÃ 350G TOFFANO";"BOMBONIERE";"1";"2022-11"
"5";"586160";"CHICLE BRINQ TATTOO TUTTI FRUTTI 350G TOFFANO";"BOMBONIERE";"14";"2022-11"
"1";"586160";"CHICLE BRINQ TATTOO TUTTI FRUTTI 350G TOFFANO";"BOMBONIERE";"9";"2022-11"
"7";"586160";"CHICLE BRINQ TATTOO TUTTI FRUTTI 350G TOFFANO";"BOMBONIERE";"6";"2022-11"
"1";"67096";"CHICLE BUBBALOO HORTELA MENTA 300G";"BOMBONIERE";"13";"2022-11"
"4";"67096";"CHICLE BUBBALOO HORTELA MENTA 300G";"BOMBONIERE";"1";"2022-11"
"7";"67096";"CHICLE BUBBALOO HORTELA MENTA 300G";"BOMBONIERE";"1";"2022-11"
"5";"447423";"CHICLE BUMP HORTELA 140G PECCIN";"BOMBONIERE";"1";"2022-11"
"4";"447423";"CHICLE BUMP HORTELA 140G PECCIN";"BOMBONIERE";"8";"2022-11"
"4";"423694";"CHICLE BUMP MORANGO 140G PECCIN";"BOMBONIERE";"14";"2022-11"
"1";"423694";"CHICLE BUMP MORANGO 140G PECCIN";"BOMBONIERE";"53";"2022-11"
"7";"423694";"CHICLE BUMP MORANGO 140G PECCIN";"BOMBONIERE";"20";"2022-11"
"5";"423700";"CHICLE BUMP TUTTI FRUTTI 140G PECCIN";"BOMBONIERE";"2";"2022-11"
"1";"423700";"CHICLE BUMP TUTTI FRUTTI 140G PECCIN";"BOMBONIERE";"20";"2022-11"
"7";"423700";"CHICLE BUMP TUTTI FRUTTI 140G PECCIN";"BOMBONIERE";"17";"2022-11"
"4";"423700";"CHICLE BUMP TUTTI FRUTTI 140G PECCIN";"BOMBONIERE";"33";"2022-11"
"1";"469784";"CHICLE CLASSICOS 14G FINI";"BOMBONIERE";"90";"2022-11"
"4";"586122";"CHICLE DE BOLA BICHOS HORTELA 350G TOFFANO";"BOMBONIERE";"1";"2022-11"
"7";"586139";"CHICLE DE BOLA BICHOS MORANGO 350G TOFFANO";"BOMBONIERE";"2";"2022-11"
"7";"586115";"CHICLE DE BOLA BICHOS TUTTI FRUTTI 350G TOFFANO";"BOMBONIERE";"1";"2022-11"
"1";"586115";"CHICLE DE BOLA BICHOS TUTTI FRUTTI 350G TOFFANO";"BOMBONIERE";"1";"2022-11"
"1";"67089";"CHICLE DE BOLA BLONG BLUE 200G PECCIN";"BOMBONIERE";"3";"2022-11"
"1";"288811";"CHICLE DE BOLA BLONG HORTELA 200G PECCIN";"BOMBONIERE";"4";"2022-11"
"5";"288811";"CHICLE DE BOLA BLONG HORTELA 200G PECCIN";"BOMBONIERE";"9";"2022-11"
"4";"288811";"CHICLE DE BOLA BLONG HORTELA 200G PECCIN";"BOMBONIERE";"7";"2022-11"
"5";"288804";"CHICLE DE BOLA BLONG MORANGO 200G PECCIN";"BOMBONIERE";"26";"2022-11"
"1";"288804";"CHICLE DE BOLA BLONG MORANGO 200G PECCIN";"BOMBONIERE";"12";"2022-11"
"4";"67010";"CHICLE DE BOLA BLONG TUTTI FRUTTI 200G PECCIN";"BOMBONIERE";"10";"2022-11"
"5";"67010";"CHICLE DE BOLA BLONG TUTTI FRUTTI 200G PECCIN";"BOMBONIERE";"18";"2022-11"
"1";"67010";"CHICLE DE BOLA BLONG TUTTI FRUTTI 200G PECCIN";"BOMBONIERE";"10";"2022-11"
"7";"586191";"CHICLE DRAGEADO GUDS BALL SORTIDO 324G TOFFANO";"BOMBONIERE";"3";"2022-11"
"5";"586207";"CHICLE DRAGEADO GUMY BALL SORTIDO 320G TOFFANO";"BOMBONIERE";"6";"2022-11"
"4";"382236";"CHICLE FLICS UVA 17G ARCOR";"BOMBONIERE";"14";"2022-11"
"7";"67232";"CHICLE HAPPY BOL HORTELA 140G BOAVISTENSE";"BOMBONIERE";"3";"2022-11"
"5";"67232";"CHICLE HAPPY BOL HORTELA 140G BOAVISTENSE";"BOMBONIERE";"1";"2022-11"
"4";"67232";"CHICLE HAPPY BOL HORTELA 140G BOAVISTENSE";"BOMBONIERE";"13";"2022-11"
"1";"67232";"CHICLE HAPPY BOL HORTELA 140G BOAVISTENSE";"BOMBONIERE";"15";"2022-11"
"1";"454728";"CHICLE HAPPY BOL MELANCIA 140G BOAVISTENSE";"BOMBONIERE";"2";"2022-11"
"4";"454728";"CHICLE HAPPY BOL MELANCIA 140G BOAVISTENSE";"BOMBONIERE";"4";"2022-11"
"4";"67225";"CHICLE HAPPY BOL MORANGO 140G BOAVISTENSE";"BOMBONIERE";"19";"2022-11"
"1";"67225";"CHICLE HAPPY BOL MORANGO 140G BOAVISTENSE";"BOMBONIERE";"24";"2022-11"
"7";"67225";"CHICLE HAPPY BOL MORANGO 140G BOAVISTENSE";"BOMBONIERE";"8";"2022-11"
"7";"251143";"CHICLE HAPPY BOL SUSTO TUTTI FRUTTI 140G BOAVISTENSE";"BOMBONIERE";"5";"2022-11"
"4";"251143";"CHICLE HAPPY BOL SUSTO TUTTI FRUTTI 140G BOAVISTENSE";"BOMBONIERE";"4";"2022-11"
"1";"67218";"CHICLE HAPPY BOL TUTTI FRUTTI 140G BOAVISTENSE";"BOMBONIERE";"32";"2022-11"
"4";"67218";"CHICLE HAPPY BOL TUTTI FRUTTI 140G BOAVISTENSE";"BOMBONIERE";"13";"2022-11"
"7";"67218";"CHICLE HAPPY BOL TUTTI FRUTTI 140G BOAVISTENSE";"BOMBONIERE";"3";"2022-11"
"7";"67201";"CHICLE HAPPY BOL UVA 140G BOAVISTENSE";"BOMBONIERE";"2";"2022-11"
"4";"67201";"CHICLE HAPPY BOL UVA 140G BOAVISTENSE";"BOMBONIERE";"13";"2022-11"
"1";"67201";"CHICLE HAPPY BOL UVA 140G BOAVISTENSE";"BOMBONIERE";"17";"2022-11"
"4";"194464";"CHICLE HUEVITOS TORTUGUITA 300G ARCOR";"BOMBONIERE";"1";"2022-11"
"1";"194464";"CHICLE HUEVITOS TORTUGUITA 300G ARCOR";"BOMBONIERE";"4";"2022-11"
"7";"318068";"CHICLE HUEVITOS 25G ARCOR";"BOMBONIERE";"7";"2022-11"
"5";"318068";"CHICLE HUEVITOS 25G ARCOR";"BOMBONIERE";"10";"2022-11"
"4";"318068";"CHICLE HUEVITOS 25G ARCOR";"BOMBONIERE";"6";"2022-11"
"1";"400046";"CHICLE MELANCIA 500G FINI";"BOMBONIERE";"1";"2022-11"
"1";"212809";"CHICLE MELANCIA 80G FINI";"BOMBONIERE";"2";"2022-11"
"4";"212809";"CHICLE MELANCIA 80G FINI";"BOMBONIERE";"5";"2022-11"
"7";"212809";"CHICLE MELANCIA 80G FINI";"BOMBONIERE";"2";"2022-11"
"1";"329873";"CHICLE OVO DE DINOSSAURO 450G FINI";"BOMBONIERE";"3";"2022-11"
"4";"329873";"CHICLE OVO DE DINOSSAURO 450G FINI";"BOMBONIERE";"3";"2022-11"
"1";"219310";"CHICLE OVOS DINOSSAURO 80G FINI";"BOMBONIERE";"2";"2022-11"
"7";"219310";"CHICLE OVOS DINOSSAURO 80G FINI";"BOMBONIERE";"4";"2022-11"
"4";"219310";"CHICLE OVOS DINOSSAURO 80G FINI";"BOMBONIERE";"10";"2022-11"
"7";"64873";"CHICLE PLUTONITA LINGUA ACIDA 180G ARCOR";"BOMBONIERE";"2";"2022-11"
"5";"535557";"CHICLE POOSH GUARANA 200G ARCOR";"BOMBONIERE";"7";"2022-11"
"7";"535557";"CHICLE POOSH GUARANA 200G ARCOR";"BOMBONIERE";"3";"2022-11"
"1";"535557";"CHICLE POOSH GUARANA 200G ARCOR";"BOMBONIERE";"6";"2022-11"
"7";"284325";"CHICLE POOSH TUTTI-FRUTTI 200G ARCOR";"BOMBONIERE";"7";"2022-11"
"4";"284325";"CHICLE POOSH TUTTI-FRUTTI 200G ARCOR";"BOMBONIERE";"14";"2022-11"
"1";"284325";"CHICLE POOSH TUTTI-FRUTTI 200G ARCOR";"BOMBONIERE";"22";"2022-11"
"4";"287654";"CHICLE POOSH UVA 200G ARCOR";"BOMBONIERE";"2";"2022-11"
"5";"287654";"CHICLE POOSH UVA 200G ARCOR";"BOMBONIERE";"5";"2022-11"
"1";"287654";"CHICLE POOSH UVA 200G ARCOR";"BOMBONIERE";"6";"2022-11"
"7";"287654";"CHICLE POOSH UVA 200G ARCOR";"BOMBONIERE";"7";"2022-11"
"1";"295406";"CHICLE POOSH 7 BELO FRAMBOESA 200G ARCOR";"BOMBONIERE";"4";"2022-11"
"4";"295406";"CHICLE POOSH 7 BELO FRAMBOESA 200G ARCOR";"BOMBONIERE";"14";"2022-11"
"7";"295406";"CHICLE POOSH 7 BELO FRAMBOESA 200G ARCOR";"BOMBONIERE";"5";"2022-11"
"5";"295406";"CHICLE POOSH 7 BELO FRAMBOESA 200G ARCOR";"BOMBONIERE";"17";"2022-11"
"1";"400053";"CHICLE SALADA DE FRUTAS 450G FINI";"BOMBONIERE";"5";"2022-11"
"1";"202763";"CHICLE SALADA FRUTA 80G FINI";"BOMBONIERE";"3";"2022-11"
"7";"549660";"CHICLE SPLOW 240G MENTA SUKEST";"BOMBONIERE";"4";"2022-11"
"7";"549677";"CHICLE SPLOW 240G TUTTI-FRUTTI AMERICANO SUKEST";"BOMBONIERE";"4";"2022-11"
"7";"542524";"CHICLE TOP LINE GUARANA 6.7G ARCOR";"BOMBONIERE";"10";"2022-11"
"1";"542524";"CHICLE TOP LINE GUARANA 6.7G ARCOR";"BOMBONIERE";"10";"2022-11"
"5";"542524";"CHICLE TOP LINE GUARANA 6.7G ARCOR";"BOMBONIERE";"20";"2022-11"
"1";"265133";"CHICLE TOP LINE MENTA 6.7G ARCOR";"BOMBONIERE";"43";"2022-11"
"4";"265133";"CHICLE TOP LINE MENTA 6.7G ARCOR";"BOMBONIERE";"38";"2022-11"
"7";"265133";"CHICLE TOP LINE MENTA 6.7G ARCOR";"BOMBONIERE";"18";"2022-11"
"5";"265133";"CHICLE TOP LINE MENTA 6.7G ARCOR";"BOMBONIERE";"23";"2022-11"
"1";"257923";"CHICLE TOP LINE MORANGO 6.7G ARCOR";"BOMBONIERE";"7";"2022-11"
"7";"257923";"CHICLE TOP LINE MORANGO 6.7G ARCOR";"BOMBONIERE";"12";"2022-11"
"7";"257930";"CHICLE TOP LINE TUTTI FRUTTI 6.7G ARCOR";"BOMBONIERE";"18";"2022-11"
"7";"536493";"CHICLE TOPLINE 7 BELO 6.7G ARCOR";"BOMBONIERE";"11";"2022-11"
"4";"536493";"CHICLE TOPLINE 7 BELO 6.7G ARCOR";"BOMBONIERE";"7";"2022-11"
"1";"536493";"CHICLE TOPLINE 7 BELO 6.7G ARCOR";"BOMBONIERE";"26";"2022-11"
"4";"66433";"CHICLE TRIDENT CANELA 21X8G";"BOMBONIERE";"1";"2022-11"
"7";"66433";"CHICLE TRIDENT CANELA 21X8G";"BOMBONIERE";"1";"2022-11"
"5";"66433";"CHICLE TRIDENT CANELA 21X8G";"BOMBONIERE";"1";"2022-11"
"1";"66433";"CHICLE TRIDENT CANELA 21X8G";"BOMBONIERE";"9";"2022-11"
"4";"66419";"CHICLE TRIDENT CANELA 8G";"BOMBONIERE";"1";"2022-11"
"7";"66419";"CHICLE TRIDENT CANELA 8G";"BOMBONIERE";"21";"2022-11"
"5";"66419";"CHICLE TRIDENT CANELA 8G";"BOMBONIERE";"8";"2022-11"
"7";"66464";"CHICLE TRIDENT FRESH HERBAL 21X8G";"BOMBONIERE";"1";"2022-11"
"4";"66464";"CHICLE TRIDENT FRESH HERBAL 21X8G";"BOMBONIERE";"3";"2022-11"
"5";"66464";"CHICLE TRIDENT FRESH HERBAL 21X8G";"BOMBONIERE";"23";"2022-11"
"1";"66464";"CHICLE TRIDENT FRESH HERBAL 21X8G";"BOMBONIERE";"24";"2022-11"
"1";"66372";"CHICLE TRIDENT FRESH HERBAL 8G";"BOMBONIERE";"18";"2022-11"
"7";"66372";"CHICLE TRIDENT FRESH HERBAL 8G";"BOMBONIERE";"33";"2022-11"
"4";"66372";"CHICLE TRIDENT FRESH HERBAL 8G";"BOMBONIERE";"24";"2022-11"
"5";"66471";"CHICLE TRIDENT FRESH INTENSE 21X8G";"BOMBONIERE";"12";"2022-11"
"1";"66471";"CHICLE TRIDENT FRESH INTENSE 21X8G";"BOMBONIERE";"13";"2022-11"
"7";"66471";"CHICLE TRIDENT FRESH INTENSE 21X8G";"BOMBONIERE";"3";"2022-11"
"4";"66471";"CHICLE TRIDENT FRESH INTENSE 21X8G";"BOMBONIERE";"3";"2022-11"
"7";"66365";"CHICLE TRIDENT FRESH INTENSE 8G";"BOMBONIERE";"21";"2022-11"
"4";"66365";"CHICLE TRIDENT FRESH INTENSE 8G";"BOMBONIERE";"29";"2022-11"
"5";"66365";"CHICLE TRIDENT FRESH INTENSE 8G";"BOMBONIERE";"33";"2022-11"
"1";"66365";"CHICLE TRIDENT FRESH INTENSE 8G";"BOMBONIERE";"4";"2022-11"
"7";"66518";"CHICLE TRIDENT HORTELA 21X8G";"BOMBONIERE";"4";"2022-11"
"4";"66518";"CHICLE TRIDENT HORTELA 21X8G";"BOMBONIERE";"8";"2022-11"
"5";"66518";"CHICLE TRIDENT HORTELA 21X8G";"BOMBONIERE";"50";"2022-11"
"1";"66518";"CHICLE TRIDENT HORTELA 21X8G";"BOMBONIERE";"45";"2022-11"
"4";"66341";"CHICLE TRIDENT HORTELA 8G";"BOMBONIERE";"23";"2022-11"
"7";"66341";"CHICLE TRIDENT HORTELA 8G";"BOMBONIERE";"44";"2022-11"
"5";"66341";"CHICLE TRIDENT HORTELA 8G";"BOMBONIERE";"26";"2022-11"
"1";"66341";"CHICLE TRIDENT HORTELA 8G";"BOMBONIERE";"53";"2022-11"
"5";"66501";"CHICLE TRIDENT MELANCIA 21X8G";"BOMBONIERE";"1";"2022-11"
"1";"66501";"CHICLE TRIDENT MELANCIA 21X8G";"BOMBONIERE";"17";"2022-11"
"4";"66501";"CHICLE TRIDENT MELANCIA 21X8G";"BOMBONIERE";"4";"2022-11"
"7";"66501";"CHICLE TRIDENT MELANCIA 21X8G";"BOMBONIERE";"1";"2022-11"
"5";"66389";"CHICLE TRIDENT MELANCIA 8G";"BOMBONIERE";"1";"2022-11"
"1";"66389";"CHICLE TRIDENT MELANCIA 8G";"BOMBONIERE";"11";"2022-11"
"7";"66389";"CHICLE TRIDENT MELANCIA 8G";"BOMBONIERE";"32";"2022-11"
"4";"66389";"CHICLE TRIDENT MELANCIA 8G";"BOMBONIERE";"12";"2022-11"
"4";"66440";"CHICLE TRIDENT MENTA VERDE 21X8G";"BOMBONIERE";"17";"2022-11"
"5";"66440";"CHICLE TRIDENT MENTA VERDE 21X8G";"BOMBONIERE";"32";"2022-11"
"1";"66440";"CHICLE TRIDENT MENTA VERDE 21X8G";"BOMBONIERE";"63";"2022-11"
"5";"66334";"CHICLE TRIDENT MENTA VERDE 8G";"BOMBONIERE";"52";"2022-11"
"4";"66334";"CHICLE TRIDENT MENTA VERDE 8G";"BOMBONIERE";"53";"2022-11"
"1";"66334";"CHICLE TRIDENT MENTA VERDE 8G";"BOMBONIERE";"24";"2022-11"
"1";"66495";"CHICLE TRIDENT MORANGO 21X8G";"BOMBONIERE";"17";"2022-11"
"4";"66495";"CHICLE TRIDENT MORANGO 21X8G";"BOMBONIERE";"2";"2022-11"
"5";"66495";"CHICLE TRIDENT MORANGO 21X8G";"BOMBONIERE";"3";"2022-11"
"4";"66358";"CHICLE TRIDENT MORANGO 8G";"BOMBONIERE";"9";"2022-11"
"5";"66358";"CHICLE TRIDENT MORANGO 8G";"BOMBONIERE";"15";"2022-11"
"7";"66358";"CHICLE TRIDENT MORANGO 8G";"BOMBONIERE";"21";"2022-11"
"1";"66358";"CHICLE TRIDENT MORANGO 8G";"BOMBONIERE";"7";"2022-11"
"5";"66525";"CHICLE TRIDENT TUTTI FRUTI 21X8G";"BOMBONIERE";"4";"2022-11"
"1";"66525";"CHICLE TRIDENT TUTTI FRUTI 21X8G";"BOMBONIERE";"15";"2022-11"
"4";"66525";"CHICLE TRIDENT TUTTI FRUTI 21X8G";"BOMBONIERE";"3";"2022-11"
"7";"66525";"CHICLE TRIDENT TUTTI FRUTI 21X8G";"BOMBONIERE";"1";"2022-11"
"4";"64804";"CHICLETE BIG BIG UVA 315G ARCOR";"BOMBONIERE";"2";"2022-11"
"5";"64804";"CHICLETE BIG BIG UVA 315G ARCOR";"BOMBONIERE";"1";"2022-11"
"1";"67102";"CHICLETE BUBBALOO MORANGO 300G";"BOMBONIERE";"1";"2022-11"
"5";"67102";"CHICLETE BUBBALOO MORANGO 300G";"BOMBONIERE";"5";"2022-11"
"4";"67102";"CHICLETE BUBBALOO MORANGO 300G";"BOMBONIERE";"17";"2022-11"
"7";"67119";"CHICLETE BUBBALOO TUTTI FRUTTI 300G";"BOMBONIERE";"4";"2022-11"
"5";"67119";"CHICLETE BUBBALOO TUTTI FRUTTI 300G";"BOMBONIERE";"7";"2022-11"
"1";"67126";"CHICLETE BUBBALOO UVA 300G";"BOMBONIERE";"8";"2022-11"
"7";"67126";"CHICLETE BUBBALOO UVA 300G";"BOMBONIERE";"1";"2022-11"
"4";"67126";"CHICLETE BUBBALOO UVA 300G";"BOMBONIERE";"4";"2022-11"
"4";"423717";"CHICLETE BUMP UVA 140G PECCIN";"BOMBONIERE";"14";"2022-11"
"7";"423717";"CHICLETE BUMP UVA 140G PECCIN";"BOMBONIERE";"5";"2022-11"
"1";"423717";"CHICLETE BUMP UVA 140G PECCIN";"BOMBONIERE";"9";"2022-11"
"5";"423717";"CHICLETE BUMP UVA 140G PECCIN";"BOMBONIERE";"1";"2022-11"
"4";"65658";"CHICLETE MENTOS PURE FRESH MINT 336G";"BOMBONIERE";"1";"2022-11"
"1";"65658";"CHICLETE MENTOS PURE FRESH MINT 336G";"BOMBONIERE";"1";"2022-11"
"4";"64866";"CHICLETE PLUTONITA BABA DE BRUXA 180G ARCOR";"BOMBONIERE";"2";"2022-11"
"7";"64866";"CHICLETE PLUTONITA BABA DE BRUXA 180G ARCOR";"BOMBONIERE";"1";"2022-11"
"5";"64866";"CHICLETE PLUTONITA BABA DE BRUXA 180G ARCOR";"BOMBONIERE";"3";"2022-11"
"1";"64866";"CHICLETE PLUTONITA BABA DE BRUXA 180G ARCOR";"BOMBONIERE";"1";"2022-11"
"5";"64903";"CHICLETE PLUTONITA CABECA DE ABOBORA 180G ARCOR";"BOMBONIERE";"3";"2022-11"
"7";"64903";"CHICLETE PLUTONITA CABECA DE ABOBORA 180G ARCOR";"BOMBONIERE";"2";"2022-11"
"1";"64903";"CHICLETE PLUTONITA CABECA DE ABOBORA 180G ARCOR";"BOMBONIERE";"2";"2022-11"
"4";"64903";"CHICLETE PLUTONITA CABECA DE ABOBORA 180G ARCOR";"BOMBONIERE";"2";"2022-11"
"7";"64927";"CHICLETE PLUTONITA DENTADA ARDENTE 180G ARCOR";"BOMBONIERE";"1";"2022-11"
"1";"64927";"CHICLETE PLUTONITA DENTADA ARDENTE 180G ARCOR";"BOMBONIERE";"4";"2022-11"
"1";"64965";"CHICLETE POOSH HORTELA 200G ARCOR";"BOMBONIERE";"21";"2022-11"
"4";"64965";"CHICLETE POOSH HORTELA 200G ARCOR";"BOMBONIERE";"6";"2022-11"
"7";"64965";"CHICLETE POOSH HORTELA 200G ARCOR";"BOMBONIERE";"7";"2022-11"
"5";"64965";"CHICLETE POOSH HORTELA 200G ARCOR";"BOMBONIERE";"9";"2022-11"
"5";"64989";"CHICLETE POOSH MORANGO 200G ARCOR";"BOMBONIERE";"1";"2022-11"
"1";"64989";"CHICLETE POOSH MORANGO 200G ARCOR";"BOMBONIERE";"15";"2022-11"
"4";"64989";"CHICLETE POOSH MORANGO 200G ARCOR";"BOMBONIERE";"8";"2022-11"
"7";"64989";"CHICLETE POOSH MORANGO 200G ARCOR";"BOMBONIERE";"8";"2022-11"
"1";"469739";"CHICLETE SALADA FRUTA 252G FINI";"BOMBONIERE";"6";"2022-11"
"4";"284455";"CHICLETE 7 BELO FRAMBOESA 17G";"BOMBONIERE";"5";"2022-11"
"1";"284455";"CHICLETE 7 BELO FRAMBOESA 17G";"BOMBONIERE";"36";"2022-11"
"7";"284455";"CHICLETE 7 BELO FRAMBOESA 17G";"BOMBONIERE";"3";"2022-11"
"5";"561594";"CHIFFON MISTURA P/BOLO 450G NORCAU";"CONFEITARIA";"8";"2022-11"
"7";"469463";"CHIPS FORNEAVEL AO LEITE 1.01KG COBERTOP";"CONFEITARIA";"7";"2022-11"
"1";"469463";"CHIPS FORNEAVEL AO LEITE 1.01KG COBERTOP";"CONFEITARIA";"27";"2022-11"
"1";"228633";"CHOC AERO AO LEITE 80G GAROTO";"BOMBONIERE";"19";"2022-11"
"5";"228633";"CHOC AERO AO LEITE 80G GAROTO";"BOMBONIERE";"31";"2022-11"
"4";"228633";"CHOC AERO AO LEITE 80G GAROTO";"BOMBONIERE";"26";"2022-11"
"1";"532778";"CHOC ALO DOCURA 80G GAROTO";"BOMBONIERE";"13";"2022-11"
"1";"435758";"CHOC ALPINO BLACK TOP 85G NESTLE";"BOMBONIERE";"1";"2022-11"
"1";"537421";"CHOC ALPINO EXTRA CREMOSO 85G NESTLE";"BOMBONIERE";"3";"2022-11"
"5";"537421";"CHOC ALPINO EXTRA CREMOSO 85G NESTLE";"BOMBONIERE";"9";"2022-11"
"7";"422253";"CHOC ALPINO GIANDUIA 85G NESTLE";"BOMBONIERE";"1";"2022-11"
"5";"422253";"CHOC ALPINO GIANDUIA 85G NESTLE";"BOMBONIERE";"7";"2022-11"
"5";"422239";"CHOC ALPINO NEVADO 85G NESTLE";"BOMBONIERE";"13";"2022-11"
"1";"422239";"CHOC ALPINO NEVADO 85G NESTLE";"BOMBONIERE";"40";"2022-11"
"5";"245159";"CHOC ALPINO TABLETE 22X25G NESTLE";"BOMBONIERE";"1";"2022-11"
"4";"245159";"CHOC ALPINO TABLETE 22X25G NESTLE";"BOMBONIERE";"3";"2022-11"
"1";"245159";"CHOC ALPINO TABLETE 22X25G NESTLE";"BOMBONIERE";"5";"2022-11"
"1";"245166";"CHOC ALPINO TABLETE 25G NESTLE";"BOMBONIERE";"20";"2022-11"
"4";"245166";"CHOC ALPINO TABLETE 25G NESTLE";"BOMBONIERE";"23";"2022-11"
"7";"245166";"CHOC ALPINO TABLETE 25G NESTLE";"BOMBONIERE";"29";"2022-11"
"5";"245166";"CHOC ALPINO TABLETE 25G NESTLE";"BOMBONIERE";"55";"2022-11"
"7";"76623";"CHOC ALPINO 195G NESTLE";"BOMBONIERE";"7";"2022-11"
"4";"76623";"CHOC ALPINO 195G NESTLE";"BOMBONIERE";"24";"2022-11"
"1";"76623";"CHOC ALPINO 195G NESTLE";"BOMBONIERE";"45";"2022-11"
"5";"76623";"CHOC ALPINO 195G NESTLE";"BOMBONIERE";"28";"2022-11"
"1";"374378";"CHOC AMARGO 52% EM GOTAS SELECAO 2.05KG CALLEBAUT";"CONFEITARIA";"1";"2022-11"
"4";"578394";"CHOC AMARGO 70% FACIL DERRETIMENTO 1.01KG SICAO";"CONFEITARIA";"3";"2022-11"
"7";"578394";"CHOC AMARGO 70% FACIL DERRETIMENTO 1.01KG SICAO";"CONFEITARIA";"1";"2022-11"
"1";"578394";"CHOC AMARGO 70% FACIL DERRETIMENTO 1.01KG SICAO";"CONFEITARIA";"3";"2022-11"
"5";"578394";"CHOC AMARGO 70% FACIL DERRETIMENTO 1.01KG SICAO";"CONFEITARIA";"2";"2022-11"
"4";"490399";"CHOC AMARGO 70.5% 2.01KG FACIL DERRETIMENTO CALLEBAUT";"CONFEITARIA";"11";"2022-11"
"1";"490399";"CHOC AMARGO 70.5% 2.01KG FACIL DERRETIMENTO CALLEBAUT";"CONFEITARIA";"2";"2022-11"
"4";"450737";"CHOC AO LEITE FACIL DERRETIMENTO CREAMY 1.01KG SICAO";"CONFEITARIA";"2";"2022-11"
"1";"450737";"CHOC AO LEITE FACIL DERRETIMENTO CREAMY 1.01KG SICAO";"CONFEITARIA";"2";"2022-11"
"5";"450737";"CHOC AO LEITE FACIL DERRETIMENTO CREAMY 1.01KG SICAO";"CONFEITARIA";"1";"2022-11"
"7";"233361";"CHOC AO LEITE FACIL DERRETIMENTO 2.05KG SICAO";"CONFEITARIA";"8";"2022-11"
"5";"233361";"CHOC AO LEITE FACIL DERRETIMENTO 2.05KG SICAO";"CONFEITARIA";"29";"2022-11"
"4";"233361";"CHOC AO LEITE FACIL DERRETIMENTO 2.05KG SICAO";"CONFEITARIA";"280";"2022-11"
"1";"233361";"CHOC AO LEITE FACIL DERRETIMENTO 2.05KG SICAO";"CONFEITARIA";"30";"2022-11"
"5";"397742";"CHOC AO LEITE GOTAS 1.01KG SICAO";"CONFEITARIA";"2";"2022-11"
"4";"397742";"CHOC AO LEITE GOTAS 1.01KG SICAO";"CONFEITARIA";"13";"2022-11"
"1";"397742";"CHOC AO LEITE GOTAS 1.01KG SICAO";"CONFEITARIA";"6";"2022-11"
"1";"613170";"CHOC AO LEITE GTS MALCHOC 34.1% 1.01KG BARRY CALLEBAUT";"CONFEITARIA";"1";"2022-11"
"7";"51378";"CHOC AO LEITE NOBRE 2.1KG SICAO";"CONFEITARIA";"1";"2022-11"
"5";"51378";"CHOC AO LEITE NOBRE 2.1KG SICAO";"CONFEITARIA";"3";"2022-11"
"4";"51378";"CHOC AO LEITE NOBRE 2.1KG SICAO";"CONFEITARIA";"543";"2022-11"
"1";"51378";"CHOC AO LEITE NOBRE 2.1KG SICAO";"CONFEITARIA";"405";"2022-11"
"4";"51033";"CHOC AO LEITE 1KG GAROTO";"CONFEITARIA";"18";"2022-11"
"5";"51033";"CHOC AO LEITE 1KG GAROTO";"CONFEITARIA";"4";"2022-11"
"1";"51033";"CHOC AO LEITE 1KG GAROTO";"CONFEITARIA";"3";"2022-11"
"7";"51705";"CHOC AO LEITE 1KG NESTLE";"CONFEITARIA";"10";"2022-11"
"5";"51705";"CHOC AO LEITE 1KG NESTLE";"CONFEITARIA";"27";"2022-11"
"4";"51705";"CHOC AO LEITE 1KG NESTLE";"CONFEITARIA";"22";"2022-11"
"1";"51705";"CHOC AO LEITE 1KG NESTLE";"CONFEITARIA";"37";"2022-11"
"4";"51361";"CHOC AO LEITE 1.01KG SICAO";"CONFEITARIA";"1";"2022-11"
"1";"51361";"CHOC AO LEITE 1.01KG SICAO";"CONFEITARIA";"1";"2022-11"
"1";"51088";"CHOC AO LEITE 2.1KG GAROTO";"CONFEITARIA";"3";"2022-11"
"4";"51088";"CHOC AO LEITE 2.1KG GAROTO";"CONFEITARIA";"1";"2022-11"
"5";"51088";"CHOC AO LEITE 2.1KG GAROTO";"CONFEITARIA";"3";"2022-11"
"7";"51088";"CHOC AO LEITE 2.1KG GAROTO";"CONFEITARIA";"2";"2022-11"
"7";"278645";"CHOC AO LEITE 34G LACTA";"BOMBONIERE";"11";"2022-11"
"5";"278645";"CHOC AO LEITE 34G LACTA";"BOMBONIERE";"1";"2022-11"
"4";"490405";"CHOC AO LEITE 823 2.01KG CALLEBAUT  33,6%";"CONFEITARIA";"1";"2022-11"
"5";"75831";"CHOC BATON AO LEITE C/30 480G GAROTO";"BOMBONIERE";"13";"2022-11"
"4";"75831";"CHOC BATON AO LEITE C/30 480G GAROTO";"BOMBONIERE";"28";"2022-11"
"7";"75831";"CHOC BATON AO LEITE C/30 480G GAROTO";"BOMBONIERE";"10";"2022-11"
